message,default label,default score,camembert label,camembert score
"ça y est tu as changé d'heure
",POSITIVE,0.8788,NEUTRAL,0.5472
"Oui
Cette nuit
",POSITIVE,0.7395,POSITIVE,0.7848
"cool une heure de plus pour toi
",POSITIVE,0.9993,POSITIVE,0.7333
"Oui !
Est ce que t’as goûté le “canelet” Nico ?
",NEGATIVE,0.959,POSITIVE,0.6935
"oh la faute d'orthographe a dû le dégoûter
",NEGATIVE,0.9433,NEGATIVE,0.9042
"Non j ai pas gouter
",NEGATIVE,0.9815,NEGATIVE,0.9772
"j'en étais sûre
",POSITIVE,0.9987,POSITIVE,0.8288
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Haha
",POSITIVE,0.7155,POSITIVE,0.7862
"oh mes chéris si vous saviez, ce matin je suis allée à ma nouvelle pharmacie pour commencer à me faire la main, on se tutoie on se fait la bise même avec la titulaire quel changement, je vais revivre
",NEGATIVE,0.9281,POSITIVE,0.9375
"😊😊
",NEGATIVE,0.6971,POSITIVE,0.82
"Ha trop bien
",NEGATIVE,0.974,POSITIVE,0.9937
"alors que je vous fasse rire un peu, avant d'embaucher j'amene la voiture au garage à côté de la pharmacie et la dame à l'accueil me dit qu'ils amèneront la voiture à la pharmacie quand ce sera fini. bilan ils m'ont zappé, à 19h15 toujours pas de voiture, au passage ils ferment à 18h30, bref la voiture est pas finie et ils sont partis sans me prévenir. heureusement j'ai réussi à avoir quelqu'un du garage et ils m'ont prêté une voiture pour rentrer enfin si on peut appeler ça une voiture mdr
",NEGATIVE,0.9825,NEGATIVE,0.9091
"Mdr c est des charlots ces garagistes !!
",POSITIVE,0.9707,NEGATIVE,0.6885
"Haha les gros nazes
Heureusement qu’ils ont pu te passer une brouette motorisée en attendant
",NEGATIVE,0.9738,NEGATIVE,0.8844
"tu crois mais bon ils se sont rattrapés
la brouette est le bon terme
",NEUTRAL,0.594,NEUTRAL,0.6461
"Mdr c est quoi comme brouette motorisé ?
",NEGATIVE,0.9858,NEGATIVE,0.7817
"Mais ça sur Facebook et finit par “puis j’suis rentre chez moi lol” comme Nico
C’est mes posts Facebook préférés
",NEGATIVE,0.9656,POSITIVE,0.7865
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"trop drôle
c'est comme une poubelle Nico
",NEGATIVE,0.976,NEUTRAL,0.5515
"Je pense qu’il voulait le modèle
",NEGATIVE,0.8066,NEUTRAL,0.5315
"Oui le modele
",POSITIVE,0.6964,POSITIVE,0.7194
"Tu connais pas la nouvelle Poubelle v2 de Peugeot Nico ?
",NEGATIVE,0.9434,NEUTRAL,0.6
"Non pas du tout j ai pas vu la pub lol jai plus la tele lol
",NEGATIVE,0.9875,NEGATIVE,0.7815
"T’as plus la télé ?
",NEGATIVE,0.9931,NEUTRAL,0.6334
"ah c'est une Suzuki wagon je savais même pas que ça existait
",NEGATIVE,0.9396,POSITIVE,0.7124
"Non juste la box tv
",NEGATIVE,0.9687,NEGATIVE,0.7455
"Ta télé est morte ?
",NEGATIVE,0.982,NEGATIVE,0.889
"ben il a pas posté ses déboires avec frère dur facebook
",NEGATIVE,0.9591,NEGATIVE,0.7425
"Ok maman je connais pas non plus
",POSITIVE,0.9945,NEGATIVE,0.6712
"Ce vieux truc ?
",NEGATIVE,0.9026,NEGATIVE,0.9457
"Purée c est d un laid
",NEGATIVE,0.9293,NEGATIVE,0.9963
"ben je t'avoue que j'ai pas trop vu il fait nuit
en tous cas tu n'as échappé belle Nico car j'allais te demander de venir me chercher
",NEGATIVE,0.6849,NEUTRAL,0.5874
"Mercredi dernier je rentre la box internet eteinte tout noir meme plus l heure d affiché donc j appelle free et me dise que vendredi y a un technicien qui va allez a la centrale voir si c est pas un probleme exterieur et apres si c est pas ca un technicien viendrais changer la box lol c est la procedure !!! Du coup hier je rappelle pour savoir ou ca en est mais impossible de les joindres car trop d appels . Du coup j appelle aujourd hui je raconte mon histoire ... Il en croit pas ces oreilles et pif paf pouf 2 secondes me dit d essayer d intervertir le cable d alimentation de la box internet avec la box tv . Et la miracle ca fonctionne du coup il m envoie un cable d alim pour la box tv.
Et j etais deja a la maison donc je suis resté a la maison lol
",NEGATIVE,0.9809,NEGATIVE,0.8563
"Hahaha très belle conclusion
",POSITIVE,0.8073,POSITIVE,0.9654
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"est ce que ça veut dire qu'il serait pas venu me chercher ?
",NEGATIVE,0.9773,NEUTRAL,0.5699
"Sans compté le probleme du lave linge qui sera reglé vendredi
",NEGATIVE,0.9919,NEGATIVE,0.8901
"Non c’est parce que je lui disais que j’aimais bien quand il finit par “et puis je suis rentré chez moi lol”
",NEGATIVE,0.9428,NEGATIVE,0.7124
"OK
",POSITIVE,0.9998,NEUTRAL,0.6413
"Et je vous parle meme pas de mes boulets de colocs lol
",POSITIVE,0.6911,NEGATIVE,0.9527
"^^
",POSITIVE,0.9323,NEUTRAL,0.6635
"mon pauvre chéri !!!
",POSITIVE,0.988,NEUTRAL,0.6576
"Lol je te raconterais maman si je viens dimanche
",NEGATIVE,0.9505,NEUTRAL,0.5775
"ok
",POSITIVE,0.9998,POSITIVE,0.7258
"J’ai pris mes billets d’avion !!!
J’arrive le 14 à Paris mais j’y reste sûrement le week-end donc je devrais arriver à Bordeaux le lundi 17 voire le Dimanche 16 au soir
Je vous dirais, je vais planifier tout ça ce week-end
",NEGATIVE,0.7779,NEUTRAL,0.6378
"Ok super
",POSITIVE,0.9997,POSITIVE,0.9523
"cool il me tarde
",POSITIVE,0.9964,POSITIVE,0.9602
"Ils sont mignons tes clients
",NEUTRAL,0.5833,POSITIVE,0.6984
"Ah ouais c est jolie !!!
",POSITIVE,0.9906,POSITIVE,0.7957
"ben oui
plus sympa en tous cas que les connards qui me servaient de patrons
",POSITIVE,0.9297,POSITIVE,0.8468
"Et bien !
",POSITIVE,0.9901,POSITIVE,0.8456
"Ca va lol
",NEGATIVE,0.9222,POSITIVE,0.726
"J’espère que ça a bien fait chier les Lamberts
J’me disais c’est marrant parce que demain on célèbre la fin de la première mondiale, c’est de circonstance pour Maman
",POSITIVE,0.755,NEGATIVE,0.8347
"Au fait maman je viens demain je te ramenerais des conserves de la voisine lol je les consommes pas
Mdr
",NEGATIVE,0.7943,NEUTRAL,0.5698
"Haha encore des cadeaux pour Maman
",POSITIVE,0.9614,POSITIVE,0.6707
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"c'est un peu douteux mais je te dirai ça
",NEUTRAL,0.5789,NEGATIVE,0.718
"Comment ca un peu douteux
",POSITIVE,0.8511,NEGATIVE,0.9024
"oui je pense que ça les a bien fait chier et aujourd'hui 5 personnes m'ont dit qu'ils ne reviendraient pas
",NEUTRAL,0.5946,NEUTRAL,0.5167
"Haha bien fait
",POSITIVE,0.785,POSITIVE,0.9373
"ben douteux tes conserves
",POSITIVE,0.9872,NEGATIVE,0.8286
"^^
",POSITIVE,0.9323,NEUTRAL,0.6635
"bon en attendant mes congés payés c'est jackpot 6100 euros donc on va faire un super Noël et je vais rembourser mes dettes mes chéris
",NEGATIVE,0.9885,POSITIVE,0.7914
"Ben tu verras je te raconterais je lui ai reparer sa ligne telephonique donc elle m as donner encore une conserve
",NEUTRAL,0.6046,NEGATIVE,0.7303
"tu vas pouvoir passer chez sosh Nico
",NEGATIVE,0.9807,POSITIVE,0.6717
"Wouh la nouvelle gagnante du loto c’est Maman
",NEGATIVE,0.9913,POSITIVE,0.7656
"mdr
",NEGATIVE,0.9466,NEUTRAL,0.6321
"Ha ben ca va moi aussi j ai gagner au lotol 1515 euros de salaire je m attendais pas a autant lol
",NEGATIVE,0.9681,NEUTRAL,0.5754
"Salut les bourgeois, moi j’ai mangé des pâtes hier
",NEUTRAL,0.6266,NEGATIVE,0.7737
"c'est cool
ben moi du riz
",POSITIVE,0.9937,NEUTRAL,0.5694
"Mdr
Et moi un kebab
",NEGATIVE,0.8919,NEUTRAL,0.5873
"Hahahaha le pire
",POSITIVE,0.9161,NEGATIVE,0.9768
"Non maman je pense rester chez chez sfr c est bien en faite sfr
",NEGATIVE,0.9018,NEUTRAL,0.5218
"mdr
",NEGATIVE,0.9466,NEUTRAL,0.6321
"Mais a mon nom et c est moi qui payerais ...
",NEGATIVE,0.8226,NEUTRAL,0.5367
"je disais juste MDR parce que fut un temps tu disais que c'était nul
",NEGATIVE,0.965,NEGATIVE,0.7407
"Mdr non c est pas si mal que ca enfaite quand tu vois free tu as tout compris mdr
",NEGATIVE,0.9851,NEUTRAL,0.5857
"J’suis allé faire une rando hier, ça y est la neige arrive
C’est pas comme ça en ville
",NEGATIVE,0.9197,NEUTRAL,0.6316
"oh la la déjà !!!
j'ai mis la première photo en fond d'écran de mon portable elle est trop belle. tu étais assez couvert pour la rando?
",NEGATIVE,0.8546,POSITIVE,0.7079
"Oui t’inquiète, je me doutais qu’il y aurait de la neige
Bon j’ai regardé un peu sur Netflix, on peut faire maximum 5 comptes
",NEGATIVE,0.8302,NEUTRAL,0.5411
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Du coup j’ai fait un compte Guest, pour ceux qui veulent utiliser
",POSITIVE,0.7534,NEUTRAL,0.5244
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"ben c'était qui alors
",POSITIVE,0.8854,NEGATIVE,0.7199
"Maman tu peux dire à Kethiel que ses potes peuvent utiliser celui-là si ils veulent
Pour pas modifier la playlist de Kethiel
",NEGATIVE,0.9286,POSITIVE,0.6754
"OK c'était pas de la faute de kethiel?
",NEGATIVE,0.9798,NEUTRAL,0.5819
"Ben j ai un coloc qui s appelle theo donc je supposse que c est lui lol
",NEGATIVE,0.8614,NEUTRAL,0.6665
"Je sais pas, je pense pas
",POSITIVE,0.9672,NEGATIVE,0.7512
"OK je préfère franchement et il peut pas demander le coloc!!!!
",POSITIVE,0.9753,NEUTRAL,0.625
"Oui pas d’soucis, la c’est réglé pour de bon
",POSITIVE,0.8444,NEUTRAL,0.5063
"cool
",POSITIVE,0.9999,POSITIVE,0.9811
"J’ai hésité à appeler le profil “Parasites” ou “Sangsues”
",NEGATIVE,0.952,NEGATIVE,0.7745
"MDR t'aurais dû
",NEGATIVE,0.9326,NEUTRAL,0.6441
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Oui mais ya Lila aussi alors je le fais pas ^^
",NEUTRAL,0.5897,NEGATIVE,0.8832
"et du coup les copains de kethiel peuvent se servir du compte guest c'est ça ?
",NEGATIVE,0.9754,POSITIVE,0.6878
"Maman sur terre 1 oui normalement on demande mais pas sur terre 2 ou 3 ...
",NEUTRAL,0.5557,NEGATIVE,0.7678
"t'as qu'à mettre parasites sauf lila
",NEGATIVE,0.9781,NEGATIVE,0.7699
"Oui si ils veulent, c’est fait pour tout ceux qui ne sont pas nous
Haha C’est peut être un peu long ^^
",NEGATIVE,0.8791,NEUTRAL,0.6158
"les mecs ils leur faut LR lave vaisselle le lave linge netflix.... ils sont gonflés
",NEGATIVE,0.8772,NEGATIVE,0.9196
"Bon le problème est réglé, tant que nous on conserve nos comptes tout va bien
Surtout que Netflix avec un seul compte c’est pas la ruine non plus
",NEGATIVE,0.9575,NEUTRAL,0.5957
"Ah ben oui mais terre 1 a disparu depuis trop longtemps a mon gout
",NEGATIVE,0.7572,NEGATIVE,0.9211
"C’est quoi ça terre 1,2,3
???
",NEGATIVE,0.9923,NEUTRAL,0.5949
"terre 1 c'est les gens comme Nico bien élevés et terre 2ou 3 c'est les autres référence à arrow sans doute
",NEGATIVE,0.7402,NEUTRAL,0.5508
"Ah ok vu que je regarde pas j’étais perdu
",NEGATIVE,0.6746,NEGATIVE,0.944
"Rien lol terre 1 c est la ou je voudrais vivre lol terre 2 c est sur la terre ou on vit quand on est chez maman et terre 3 c est avec mes colocs mdr
",NEGATIVE,0.8946,NEGATIVE,0.8535
"Hahaha
Sacré agencement
",NEGATIVE,0.9983,POSITIVE,0.9301
"terre 1 n'existe pas bien sûr
",POSITIVE,0.8759,NEUTRAL,0.5067
"Oui je vois
C’est des mondes parallèles en fait
",NEUTRAL,0.6567,POSITIVE,0.8771
"Ben oui ou plus du moins   ca tourne plus rond nulle part
Oui c est ca mdr
",NEGATIVE,0.9805,NEGATIVE,0.9944
"Ok 👍
",POSITIVE,0.9981,POSITIVE,0.7146
"ce Nico il me fait pleurer de rire
",POSITIVE,0.7961,POSITIVE,0.9696
"^^
",POSITIVE,0.9323,NEUTRAL,0.6635
"Et ben dit donc ca neige bien !!!
",NEUTRAL,0.5462,POSITIVE,0.6666
"Depuis hier soir 11h ça arrête pas
",POSITIVE,0.8683,NEGATIVE,0.9566
"Et ca vafait pas tropfroid ?
",NEGATIVE,0.9782,NEGATIVE,0.8844
"Non pas quand il neige
Il fait un -3° mais chaud
Par rapport à Mercredi où il faisait -10, ça fait chaud
",NEGATIVE,0.9789,POSITIVE,0.8436
"Ok dac lol
Oui ben nous ici a ce qui parait le froid arriver ce week end ...
",NEGATIVE,0.9817,NEUTRAL,0.5496
"Oui maman me disait ca hier
",POSITIVE,0.8519,POSITIVE,0.6811
"c'est quand même bien beau
journée de merde ça vous dit !!! départ ce matin pour la Blaye , pont d'Aquitaine bloqué, on prend le bac à Lamarque. arrivée à Blaye 9h40, dernier bac à 10h trop de monde raté !!! je prends la route st André de cubzac bloqué deux heures à l'arrêt . je change mon jour de repos et je repars à Blaye reprendre le bac à 16 heures. à 13h30 il y avait déjà des gens qui attendaient donc je me joins à eux heureusement sinon j'aurais pas eu le bac de 16 heures qui est parti à 16h30. bref arrivée au pian gilets jaunes qui bloquent demi tour et me voilà à la maison. et je vous dis pas dans quel état de nerfs. ils sont peut-être pas politisés mais ils sont aussi cons que les syndicalistes et leurs conneries m'a coûté 60 euros vont ils me rembourser ?
",NEGATIVE,0.9842,NEGATIVE,0.9509
"Faut faire une demande de remboursement
Tout ça pour pas bosser en plus
",NEUTRAL,0.6633,NEGATIVE,0.9522
"pour amener kethiel au collège !!!
",POSITIVE,0.991,NEUTRAL,0.5849
"Ah oui c’est vrai
",NEGATIVE,0.8838,POSITIVE,0.7729
"Waze est ton amis dans ces cas la
",POSITIVE,0.8626,POSITIVE,0.8789
"oui si j'avais eu assez de batterie !!!
",NEGATIVE,0.7172,NEUTRAL,0.5015
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Waze ca débloque pas des ponts non plus
",NEGATIVE,0.7777,NEGATIVE,0.7638
"et j'ai dû appeler min boulot pour dire que je ne viendrai pas ça fait bien au bout d'une semaine
",NEGATIVE,0.9309,NEGATIVE,0.9837
"Bah c’est pas trop de ta faute
",NEGATIVE,0.9181,NEGATIVE,0.7498
"Non maiz ca permet d enviter
",NEGATIVE,0.8984,NEGATIVE,0.7726
"en tous cas j'étais pas trop pour ce mouvement mais alors là plus du tout
j'irai bosser jeudi
",NEUTRAL,0.5137,NEGATIVE,0.9936
"Ok, je t’appellerai le soir ou Vendredi alors
",POSITIVE,0.9873,NEUTRAL,0.6172
"Moi je suis dans les bouchons du cours de la marne
",POSITIVE,0.8869,NEGATIVE,0.7313
"OK bisous bon courage Nico tu vas peut être avoir un gilet jaune qui bloque le parking
",NEUTRAL,0.5542,NEUTRAL,0.5941
"Ou qui bloque la porte de la maison
",NEGATIVE,0.8885,NEUTRAL,0.5928
"Mdr
Ca y est je suis arrivé apres une demi heure debouchon et encore j ai doubler une bonne partie sinon j y serais encore
",NEUTRAL,0.5804,NEGATIVE,0.9643
"Wouh le rebel !
",NEGATIVE,0.9935,POSITIVE,0.8713
"C est affolant le cours de la marne tout le temps boucher
Ouij en avais rale cul j ai du rouler sur 20m a contre sens pour tourner pour aller au garahe
",NEGATIVE,0.8707,NEGATIVE,0.8185
"purée ça mérite un retrait de permis ça !!!!
",POSITIVE,0.9916,NEGATIVE,0.9571
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"le positif c'est que j'ai trouvé une recette pour le foie gras
",POSITIVE,0.8423,NEGATIVE,0.6821
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"ben oui faut toujours trouver un côté positif
",POSITIVE,0.9644,NEUTRAL,0.5705
"C’est 4 points je crois le contre sens
Mais on est sauvé avec ça Maman !
",POSITIVE,0.7852,NEUTRAL,0.5206
"MDR 4points en moins nico
",NEUTRAL,0.6231,NEUTRAL,0.6646
"Mdr pas aujourd hui toujours mes 12 points moi
😉
Ah au fait papa et elisabeth arrive le week end du 8 decembre  et repartent le 24 et pendant ce sejour ils partent une semaine a la reunion lol
",NEGATIVE,0.9411,NEUTRAL,0.6606
"Quelle semaine tu sais ?
",NEGATIVE,0.9673,NEUTRAL,0.6623
"Papa m a pas dit le detail et peut etre qu il parte un mercredi pour revenir un mercredi j en sais rien du tout
Voila le terme exacte que papa m a donner pour le noel qu on va faire avec lui ",NEGATIVE,0.8528,NEGATIVE,0.6752
"Haha lol
",NEUTRAL,0.611,POSITIVE,0.7582
"t'es content n'est-ce pas et cet été vous ferez une fête de post Noël
",NEGATIVE,0.8618,POSITIVE,0.8234
"Oui ravie !!
Mdr tu sais maintenant plus rien ne m etonnes ils seraient capable de l inventé celle la
",NEGATIVE,0.8924,POSITIVE,0.8079
"terre 2!!!
",POSITIVE,0.9741,NEGATIVE,0.755
"Non terre 3 voir terre 4
Terre 2 c est chez toi lol
Vu comment papa ma sortie ca je me demande si j ai loupé un truc ca se fait couramment les fetes de pre noel ???
",NEGATIVE,0.9761,NEGATIVE,0.7244
"Bah sûrement qu’Elisabeth a déjà fait ça avec ses gamins
",NEUTRAL,0.5862,NEGATIVE,0.8078
"Ah oui ca doit etre ca lol
",NEGATIVE,0.9665,NEUTRAL,0.6284
"Ca reste une fête de Noël, ça serait un pré Noel si on fêtait aussi Noel avec Papa
Selon moi
",NEGATIVE,0.9434,NEGATIVE,0.8084
"Oui une fete de noel avant noel le terme exacte je vais dire a papa qu il faut dire ca et pas pre noel lol
",NEGATIVE,0.9523,NEUTRAL,0.5072
"L’hiver vu depuis mon bâtiment
Il s’est bien installé
",NEUTRAL,0.6163,POSITIVE,0.7881
"et ben dis donc c'est tôt non?
",NEGATIVE,0.9716,NEUTRAL,0.6568
"Oui
Un mois en avance
",NEGATIVE,0.816,POSITIVE,0.7439
"comme ici toute proportion gardée
",NEUTRAL,0.5311,NEUTRAL,0.5627
"Coucou
Ah zut pas vous
Bonne soirée
",NEGATIVE,0.8208,NEGATIVE,0.7516
"bonne journée!!!
",POSITIVE,0.9961,POSITIVE,0.9214
"Haha
Il est gros le chat
",NEGATIVE,0.7778,POSITIVE,0.6999
"bien nourri!!!!
",POSITIVE,0.9972,POSITIVE,0.7963
"Ha oui j’vois ça
",NEUTRAL,0.5135,POSITIVE,0.7043
"j'ai acheté le champagne
",POSITIVE,0.9597,POSITIVE,0.8053
"Ha cool
Ca approche =)
",NEGATIVE,0.9591,POSITIVE,0.8501
"oui vivement
",POSITIVE,0.971,POSITIVE,0.948
"Ils vont a la reunion du 13  au 21
",NEGATIVE,0.7999,NEUTRAL,0.5669
"Oui Papa me l’avait dit
",NEGATIVE,0.8313,POSITIVE,0.8482
"Ok
Ah fait petite question pierre . J avais fait changer la serrure de la maison je sais plus si t avais recuperer la nouvelle clé du coup ? Au  cas ou pour le 17 si je bosse .
",NEGATIVE,0.9726,NEUTRAL,0.6441
"du coup vous pourrez. venir passer le 20 à la maison je ne travaille pas
",NEGATIVE,0.7735,NEUTRAL,0.5686
"Oui si je travaille pas
",POSITIVE,0.9092,NEUTRAL,0.5715
"voilà le menu de Noël huîtres crepinettes , rôti de magret au foie gras, salade fromage et bûche faite par teha ça vous va ?
",NEGATIVE,0.9744,POSITIVE,0.6884
"Oui tres bien sauf les huitres les bien surs lol
",NEGATIVE,0.8384,POSITIVE,0.952
"oui mais tu auras deux crepinettes à la place
",POSITIVE,0.9601,NEGATIVE,0.7567
Oui ,NEUTRAL,0.5688,POSITIVE,0.8953
"Ca me va =)
",NEGATIVE,0.9728,POSITIVE,0.9271
"cool alors c'est parti pour ça et pierre dis moi quel fromage tu as envie de manger
",POSITIVE,0.9987,POSITIVE,0.7591
"Roquefort!!!
",POSITIVE,0.9889,POSITIVE,0.7962
"quels fromages d'ailleurs
",NEGATIVE,0.9085,NEUTRAL,0.6495
"Et du comté
",POSITIVE,0.973,NEUTRAL,0.6277
"oui mais encore
du chèvre ?
",NEGATIVE,0.77,NEGATIVE,0.6768
"Oui j’allais l’écrire
",POSITIVE,0.7994,NEUTRAL,0.5535
"oh les grands esprits se rencontrent !!!
",POSITIVE,0.9933,POSITIVE,0.935
"Oui du comté
",POSITIVE,0.925,POSITIVE,0.8548
"mdr
je ferai des toasts de foie gras à l'apéro avec du pain d'épices entre autres ça devrait être sympa
et pour le réveillon, foie gras, terrine de saumon, tournedos pour Nico, fromage et buche glacée
mmmmmhhh ça me met l'eau à la bouche
",NEGATIVE,0.9775,POSITIVE,0.8684
"Lol
",NEGATIVE,0.9438,NEUTRAL,0.5396
"ou toi Nico une poule !!!!
",POSITIVE,0.9582,NEGATIVE,0.7948
"Mdr
Me parles pas de poule lol
",NEGATIVE,0.9674,NEUTRAL,0.6396
"J’ai hâte
",NEGATIVE,0.9988,POSITIVE,0.9781
"ça va vite arriver déjà dans une semaine t'es en France
",NEUTRAL,0.5516,POSITIVE,0.6739
"Oui d’ailleurs je vais peut être arriver le week-end à Bordeaux
",POSITIVE,0.9429,POSITIVE,0.6966
"Oui vivement
",POSITIVE,0.971,POSITIVE,0.9517
"ah ben ça c'est cool en plus je ne travaille pas samedi, tiens nous au courant
",POSITIVE,0.8373,POSITIVE,0.8432
"Oui je vous dis ça demain
",NEGATIVE,0.8107,NEUTRAL,0.6292
"oh ben toi Nico t'es entrainé avec ton pré pré Noël aujourd'hui
",NEGATIVE,0.9533,NEGATIVE,0.7112
Oki ,POSITIVE,0.9895,POSITIVE,0.8631
"Haha il fait un pré pré Noel ?
",NEGATIVE,0.9788,NEUTRAL,0.5482
"et oui tu imagines à quel point il est content
",NEUTRAL,0.5139,POSITIVE,0.8796
"Haha il va exploser Nico
",NEGATIVE,0.9925,POSITIVE,0.8212
"Tu parles d un pre pre noel . C est un repas de du dimanche en famille comme un autre y a juste le fois gras et les huitres qui font penser a noel
",NEGATIVE,0.931,NEGATIVE,0.7123
"Haha
",POSITIVE,0.7155,POSITIVE,0.7862
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"c'est clair, c'est pour ça qu'il a dit qu'il ne mangerait pas d'huîtres !!!!
",POSITIVE,0.8416,NEUTRAL,0.5783
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"je vous aime
",POSITIVE,0.96,POSITIVE,0.9861
"Oui ça doit être la raison
Moi aussi maman
",NEUTRAL,0.5846,POSITIVE,0.7538
"Et d ailleurs ca risque d etre la meme pour le pre noel lol
",POSITIVE,0.9086,NEUTRAL,0.5216
"Faudra trouver des cadeaux
",POSITIVE,0.9573,NEUTRAL,0.5651
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"vous aurez le temps!!!
",POSITIVE,0.9927,POSITIVE,0.6748
"Grave
D’ailleurs vous voulez que je vous ramène des trucs du Canada ?
",NEGATIVE,0.9929,NEUTRAL,0.5318
"T inquiete c est bon on trouvera le temps si les gilets jaune foutent pas le dawa
",NEGATIVE,0.9649,NEGATIVE,0.7226
"du sirop d'érable stp
",POSITIVE,0.8253,POSITIVE,0.7442
"Ben oui maman veux du sirop d erable ca cargaison lol
",NEUTRAL,0.6371,NEUTRAL,0.554
"T’en veux Nico ?
",NEGATIVE,0.9624,NEUTRAL,0.5396
"ah ah ah
il a même pas fini le premier flacon ce radin
",NEGATIVE,0.9057,NEGATIVE,0.9071
"J ai pas terminer le sirop que j ai ramener j en ai encore beaucoup
Mdr
Je suis pas radin c est que sans pancake j en consomme pas
",NEGATIVE,0.9348,NEGATIVE,0.8045
"je plaisantais mon chéri
",POSITIVE,0.9201,NEUTRAL,0.5234
"Je sais je sais
",POSITIVE,0.8298,POSITIVE,0.7285
"Tu veux que je te ramène les mélanges pour pancake ?
Ya des trucs, t’as juste à rajouter de l’eau
",NEGATIVE,0.9652,NEUTRAL,0.6061
"Pourquoi pas comme ca on en mangera lol
",POSITIVE,0.815,NEUTRAL,0.663
"Ok
Maman tu veux des flocons d’avoine ?
",NEGATIVE,0.9419,NEUTRAL,0.6594
"je veux bien si ça te charge pas trop
",POSITIVE,0.8748,NEUTRAL,0.5093
