message,default label,default score,camembert label,camembert score
"\x0312,00\x0313B\x0312onjour à toi \x02P0ussiere2lune\x02",NEGATIVE,0.9789,POSITIVE,0.7458
Zaraki_kenpachi bjr,NEGATIVE,0.9132,POSITIVE,0.8159
!kiss Sephi ,POSITIVE,0.9996,POSITIVE,0.8076
Valentina: ça a bugué quand tu allais m'envoyer ta photo,NEGATIVE,0.9929,NEGATIVE,0.8692
\x037LadyIce \x0312fait un énorme \x034K\x037iii\x036ii\x032sss à \x034Sephi,NEGATIVE,0.9871,POSITIVE,0.8293
"\x0312,08Bonjour à tous ! qui du 83 ?",NEGATIVE,0.8625,POSITIVE,0.7249
Homelander:  aussi oui,POSITIVE,0.8299,POSITIVE,0.7269
hello  babycrew,POSITIVE,0.9974,POSITIVE,0.7745
"\x0312,00\x0313J\x0312suis pas douceeeeeeeee \x02Vladcarstein\x02",NEGATIVE,0.9795,NEUTRAL,0.524
douce comme un cactus,POSITIVE,0.8135,POSITIVE,0.8514
!calin LadyIce,POSITIVE,0.9434,NEUTRAL,0.6558
\x034 Sephi \x0312prend \x034LadyIce \x0312dans ses bras et lui fait un énorme calin \x0313❤❤❤,NEGATIVE,0.9598,POSITIVE,0.9319
tu piques LadyIce ?,NEGATIVE,0.9329,NEGATIVE,0.7295
Barbapapa: sont pas gratuits les tests en france?,NEGATIVE,0.9785,NEUTRAL,0.5785
\x02Poussièredelune gros bisous à toi bonne journée,NEGATIVE,0.8981,POSITIVE,0.8567
Alors a 10h c est heures des escortes et pseudo Fake et 11h c est les chaud lapins,NEGATIVE,0.957,NEGATIVE,0.7147
"\x0312,00\x0313N\x0312on jai la réplique acerbe parfois \x02P0ussiere2lune\x02 lol",NEGATIVE,0.9862,NEUTRAL,0.5036
Crepuscule:  gratuit car pris en charge directement par la sécu,NEGATIVE,0.9841,NEUTRAL,0.5935
Bah je c plu,NEGATIVE,0.962,NEUTRAL,0.6207
!tendresse Sephi,NEGATIVE,0.9715,NEUTRAL,0.5826
"\x037LadyIce \x0312prend \x034Sephi\x0312 dans ses bras, et lui fait un super calin <3 C'est ça l'amour \x0313♥(Ɔ ˘⌣˘)˘⌣˘ C)♥",NEGATIVE,0.9487,POSITIVE,0.9794
les tests de grosesseet la pillule ce n'est pas gratuit c'est sur,NEGATIVE,0.9736,NEGATIVE,0.7728
Crépuscule,NEGATIVE,0.9779,NEGATIVE,0.875
Vladcarstein: à 12h00 ce sera les trav à 13h les bi etc,NEGATIVE,0.9822,NEUTRAL,0.5186
du lendemain,NEGATIVE,0.7057,NEGATIVE,0.8581
oh LadyIce ^^,POSITIVE,0.7632,POSITIVE,0.7997
Ladyice ma rugueuse ça t'irait mieux,NEGATIVE,0.8393,NEGATIVE,0.6893
lesmecs ya un accident 'est l fille qui paie,NEGATIVE,0.9517,NEGATIVE,0.7573
Les vaccin covid je crois c payant,NEUTRAL,0.6335,NEUTRAL,0.5789
diablotin: comme je vais aller en france profiter des tests gratuis je m'informe,NEGATIVE,0.7788,POSITIVE,0.7446
"H-Lamberty:  faut voter marine, les tampax seront gratuits",NEGATIVE,0.7204,NEUTRAL,0.5976
diablotin: ici en belgique 50€,NEGATIVE,0.751,NEUTRAL,0.5323
elle veut pas le bebe faut quelle raque 5 euro y participera rien c'est jamais leur faute,POSITIVE,0.6795,NEGATIVE,0.8422
"\x0312,00\x0313E\x0312t jai mm pas droit à mon bisou \x02Vladcarstein\x02 jsuis déçue",NEGATIVE,0.9888,NEGATIVE,0.9645
et ta konerie,POSITIVE,0.963,NEGATIVE,0.9349
Ah c cher,POSITIVE,0.9943,POSITIVE,0.7227
Crépuscule,NEGATIVE,0.9779,NEGATIVE,0.875
Lambert c est quoi ton histoire accident gars et fille,NEGATIVE,0.8382,NEGATIVE,0.935
c'est pas pris en charge ?,NEGATIVE,0.8771,NEGATIVE,0.9571
\x0305coucou tout le monde ici pour faire connaissance sans arrière penser merci,NEUTRAL,0.6012,POSITIVE,0.8391
"\x02Mrnice bonjour à, toi",NEGATIVE,0.9202,POSITIVE,0.735
Bonjour MR NIce bises,POSITIVE,0.988,POSITIVE,0.8005
avec toute la smala Barbapapa je fais tourisme de tests lol,NEGATIVE,0.9612,NEGATIVE,0.8763
coucou Chouchou3953,NEUTRAL,0.6384,POSITIVE,0.698
happyy:  mdrr ce qu'il ne faut pas lire,POSITIVE,0.9952,NEUTRAL,0.5282
c'st plus je crois que c'est 8 euro,POSITIVE,0.9915,NEGATIVE,0.8299
!kiss ladyice,POSITIVE,0.9997,POSITIVE,0.8864
\x037Vladcarstein \x0312fait un énorme \x034K\x037iii\x036ii\x032sss à \x034ladyice,NEGATIVE,0.9907,POSITIVE,0.869
Chouchou3953:  Bonjour,POSITIVE,0.7908,NEUTRAL,0.5394
coucou ennour bisouus,NEUTRAL,0.6006,POSITIVE,0.8988
Cc calma72,NEGATIVE,0.9653,POSITIVE,0.7879
Par contre c quest nul c que lhopital tu paiye,NEGATIVE,0.8925,NEGATIVE,0.8727
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
La chambre...,POSITIVE,0.9793,NEGATIVE,0.8212
En France,POSITIVE,0.9973,POSITIVE,0.7089
"moi  je vais aller en france, me déclarer corona",POSITIVE,0.9861,POSITIVE,0.7225
!kiss Vladcarstein,POSITIVE,0.9994,POSITIVE,0.8804
\x037LadyIce \x0312fait un énorme \x034K\x037iii\x036ii\x032sss à \x034Vladcarstein,NEGATIVE,0.991,POSITIVE,0.8713
et j'aurais 2sem dans une chambre d'hospital tout frais payer,NEGATIVE,0.7377,NEGATIVE,0.7255
\x0306\x02la mutuelle rembourse Barbapapa,NEGATIVE,0.9934,NEUTRAL,0.551
"je pense aller coté marseille, il y a le soleil",POSITIVE,0.8606,NEUTRAL,0.6632
c'est hyper cher une chambre,POSITIVE,0.7475,NEGATIVE,0.8622
Lamberty c est extrémiste comme exemple,NEUTRAL,0.6358,NEUTRAL,0.5449
Oui ta un beau soleil a Marseille j y suis,NEUTRAL,0.6506,POSITIVE,0.9183
on dirait que lesmurs de l'hopital sont toujours en cours de paiement,NEUTRAL,0.5657,NEGATIVE,0.9228
fais gris à paris,POSITIVE,0.9883,NEGATIVE,0.7982
\x0306\x0230 euros par jour non remboursé en clinique,NEGATIVE,0.7633,NEUTRAL,0.5862
!kiss Ennour,POSITIVE,0.9995,POSITIVE,0.7854
\x037new-man \x0312fait un énorme \x034K\x037iii\x036ii\x032sss à \x034Ennour,NEGATIVE,0.9869,POSITIVE,0.8762
fait*,POSITIVE,0.9953,NEGATIVE,0.8066
Ah oui  tramontane,NEGATIVE,0.7178,NEUTRAL,0.5241
vivement qui paient leur credit que le prix de la chambre baisse,POSITIVE,0.9764,NEUTRAL,0.5065
\x0305faire connaissance avec des gens sans arrière penser amical,NEUTRAL,0.5307,POSITIVE,0.7865
\x0306\x02oui j'en sors,NEGATIVE,0.7678,POSITIVE,0.6765
\x0306\x02donc je le sais,NEGATIVE,0.947,NEUTRAL,0.5154
Bises NEwMAn,NEGATIVE,0.7896,NEUTRAL,0.5425
calma72: ça existe ça ici?,NEGATIVE,0.9917,NEUTRAL,0.5755
Ah mince ou c dommage,NEGATIVE,0.9853,NEGATIVE,0.9731
\x02New-man bonjour à toi belle journée,NEUTRAL,0.5384,POSITIVE,0.8147
Ennour:  ca va,POSITIVE,0.9659,NEUTRAL,0.5276
les murs apparemment ca raquent,NEUTRAL,0.622,NEGATIVE,0.8694
Chouchou3953:  bonjour brother merci kisss,NEGATIVE,0.7736,POSITIVE,0.8518
Oui mieux merci New Man,POSITIVE,0.8047,NEUTRAL,0.6072
Le pire ça doit être les enterrements,NEGATIVE,0.8161,NEGATIVE,0.9952
Lamberty je peux te donner un autre exemple un ami a moi à chopper le sida car sa compagne a été jouer sa salooe avec un autre et a jamais rien dit,NEGATIVE,0.9533,NEGATIVE,0.6949
Comment ça doit coûter cher,NEUTRAL,0.5882,NEGATIVE,0.9075
\x0306\x023000 euros,POSITIVE,0.9174,NEUTRAL,0.5474
content pour toi ma Ennour,POSITIVE,0.9972,POSITIVE,0.8622
Ah la vache,NEGATIVE,0.9575,NEUTRAL,0.6263
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
je te jure autant le jeté à la mer,POSITIVE,0.7879,NEGATIVE,0.9799
c'est chelou Vladcarstein,POSITIVE,0.8271,NEGATIVE,0.7864
\x0306\x02j'ai déjà payé c'est fait,NEGATIVE,0.928,NEUTRAL,0.665
Non quand même pas,NEUTRAL,0.6038,NEGATIVE,0.8241
Maintenant a compter de lundi cest les vacances jusque en septembre,NEUTRAL,0.502,NEUTRAL,0.5682
Enissay,POSITIVE,0.8696,POSITIVE,0.7109
on pensera quand même à eux pareil ):,NEGATIVE,0.7222,NEGATIVE,0.6707
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
Vladcarstein: on dit pour le meilleur et le pire mdr,NEGATIVE,0.9667,NEGATIVE,0.6684
Merci NEw man,POSITIVE,0.9144,POSITIVE,0.677
je pense pas a un infidelité le vih Vladcarstein c'est surtout des histoires de vengeance,POSITIVE,0.8532,NEUTRAL,0.6306
Crépuscule je l ai vu sombrer de jour en jour de cette maladie,POSITIVE,0.8181,NEGATIVE,0.8576
Vladcarstein: elle lui a pas ramené des gosses aussi?,NEGATIVE,0.9659,NEUTRAL,0.5689
Ennour:  super tu va te reposer apres une annee epuisante,NEGATIVE,0.6704,NEUTRAL,0.5771
pas toujours mais des fois Vladcarstein,POSITIVE,0.9699,NEUTRAL,0.6093
Vladcarstein: pour ça je donne tjs des capotes à ma femme quand elle sort,POSITIVE,0.7768,NEUTRAL,0.5915
c'est preferable Crepuscule,POSITIVE,0.9674,NEGATIVE,0.763
P0ussiere2lune:  tu vas sinon :),NEGATIVE,0.9773,NEUTRAL,0.5695
bonjourno,POSITIVE,0.959,POSITIVE,0.7427
!seen ania,POSITIVE,0.9972,NEUTRAL,0.6196
"Ania (Chaat@CE644ADC.16FB9483.1233661.IP) a été vu pour la dernière fois quitter #Accueil il y a 16 heures, 39 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.9818,NEUTRAL,0.5039
carpediem1:  toujours et toi?,NEGATIVE,0.8582,NEUTRAL,0.5521
nanasse > t'as pas répondu à la question de LeSauvage|Absent,NEGATIVE,0.999,NEGATIVE,0.9803
P0ussiere2lune:  bonjour kiss,POSITIVE,0.8421,POSITIVE,0.8505
mon ex il avait toujours des preservatifs sur lui je l'encourageais,NEUTRAL,0.5122,POSITIVE,0.7376
ca va tu as la belle vie Ennour,POSITIVE,0.8046,POSITIVE,0.692
Monpere est la bye a plus,NEGATIVE,0.7999,POSITIVE,0.7841
Je veux bien que les gars soit fautif dans la majorité des cas mais dans certains les femmes sont plus responsable,POSITIVE,0.9926,NEUTRAL,0.5839
\x0306\x02c'est clair,POSITIVE,0.857,NEUTRAL,0.5651
"new-man:  bisous, bonjour",POSITIVE,0.9269,POSITIVE,0.8154
a plus passe lui le bjr Ennour  bisous,NEGATIVE,0.9725,POSITIVE,0.8986
a en avoir cen'etait pas synonyme de tromperie pour moi pourtant je suis sevère,NEGATIVE,0.9083,NEGATIVE,0.7748
Re,POSITIVE,0.9897,NEUTRAL,0.6422
pas de tromperie,POSITIVE,0.9967,NEGATIVE,0.7271
calma72: on fait connaissance? mais interdit de lire dans mes pensées,NEGATIVE,0.9783,NEUTRAL,0.5985
\x0306\x02je serais un mec ici y'en pas une que je prendrais pour épouse,NEGATIVE,0.8469,NEUTRAL,0.6193
Tiens sujet pour vous une fellation c est tromper ou pas,NEGATIVE,0.913,NEGATIVE,0.8932
lol,NEGATIVE,0.9438,NEGATIVE,0.7508
\x0306\x02ba oui,NEGATIVE,0.9902,NEUTRAL,0.5437
Oui,NEUTRAL,0.5688,POSITIVE,0.8715
roh Vladcarstein,POSITIVE,0.8266,POSITIVE,0.884
Vladcarstein: pour moi tromper est faire une chose que tu n'avoues pas,POSITIVE,0.8419,NEUTRAL,0.5045
ah,POSITIVE,0.8809,NEUTRAL,0.5624
si tu tchat ici et tu ne le dis pas=tromper,NEGATIVE,0.9725,NEGATIVE,0.9484
Je trouve que le mariage ca sert à rien,POSITIVE,0.7141,NEGATIVE,0.998
Tu peu aimer sans te marier,NEGATIVE,0.9727,NEUTRAL,0.6466
bein si Barbapapa ça sert à qq chose ,NEGATIVE,0.9832,NEGATIVE,0.7843
\x0306\x02oui mais bon si tu as des gosses ...,NEGATIVE,0.9326,NEUTRAL,0.6538
le mariage est un acte legal et fiscal,POSITIVE,0.7661,POSITIVE,0.7936
marier est legislatif,POSITIVE,0.9002,NEUTRAL,0.5579
c'est une sorte de contrat Barbapapa ,NEGATIVE,0.9775,NEUTRAL,0.6256
Barbapapa:  on dit ke le mariage est le cimetiere de lamour,NEGATIVE,0.8989,POSITIVE,0.6986
Ok,POSITIVE,0.9998,NEUTRAL,0.5766
!seen Ano,POSITIVE,0.9979,NEUTRAL,0.5433
"Monica > Ano est ici, regarde mieux.",NEGATIVE,0.8655,NEGATIVE,0.9684
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
\x0305vien on fais connaissance,NEUTRAL,0.5207,POSITIVE,0.7657
Le cimetière  de l'amour,POSITIVE,0.9933,POSITIVE,0.7428
imagine Barbapapa ton patron t'engage sans contrat,NEGATIVE,0.9925,NEUTRAL,0.5746
\x0306\x02ou tu te pacs,NEGATIVE,0.9789,NEUTRAL,0.5963
Bonjour à tous,POSITIVE,0.987,POSITIVE,0.7335
et 1an apres il te vire,NEUTRAL,0.6175,NEUTRAL,0.6156
lol Barbapapa,NEGATIVE,0.9457,NEUTRAL,0.545
\x0306\x02va prendre un crédit pour une maison,NEGATIVE,0.9407,NEUTRAL,0.5772
Jessica tu es un bot,NEGATIVE,0.8437,NEGATIVE,0.7565
"en te disant tu n'a pas de contrat tu te casses, zero droits",NEGATIVE,0.987,NEGATIVE,0.9561
Hello,POSITIVE,0.9995,POSITIVE,0.7939
Salut  loun1,NEGATIVE,0.9945,POSITIVE,0.7554
\x0306\x02si tu n'es pas deux ba tu restes locataire,NEGATIVE,0.9339,NEUTRAL,0.5591
Cc,POSITIVE,0.9832,POSITIVE,0.7432
"Ch\x0312a\x0313a\x031t.fr - \x0301\x02n°31458\x02\x03\x0301  Aujourd\'hui, ma voisine d\'en bas me dit : ""Vous vous levez de plus en plus tard..."" Étonnée, je lui demande comment elle sait ça. Elle me lance : ""Au début, vous vous leviez à 6 h 45, puis 7 h et aujourd\'hui 7 h 20... J\'ai pris l\'habitude d\'écouter votre chasse d\'eau !"" VDM \x03",NEGATIVE,0.9824,NEGATIVE,0.7958
"L'amour rend aveugle, le mariage rend la vue et le divorce vide les comptes",NEGATIVE,0.9165,NEGATIVE,0.854
mais le mariage n'a jamais été lié à l'amour,NEGATIVE,0.7907,NEUTRAL,0.5578
\x0306\x02j'ai évité les trois vlad,NEGATIVE,0.6979,NEGATIVE,0.8565
on a tjs marié les gens sans qu'ils s'aiment,NEGATIVE,0.7503,NEUTRAL,0.5363
mdr,NEGATIVE,0.9466,NEUTRAL,0.6587
"\x0302,15\x02bibis bonne anime Esteban31|DiaL-MuSic|OnAiR",NEGATIVE,0.849,POSITIVE,0.8305
Meme les vaccin je trouve que ça sert à rien,NEUTRAL,0.6561,NEGATIVE,0.9983
De covid,POSITIVE,0.9772,NEUTRAL,0.564
moi je trouve que Barbapapa tu ne sert à rien :),NEGATIVE,0.8727,NEGATIVE,0.9952
Loun1:  bonjour,NEGATIVE,0.9584,NEUTRAL,0.5953
C méchant ca lol,POSITIVE,0.9127,NEGATIVE,0.6939
\x0306\x02Barbapapa: ne remets pas çà sur le tapis,NEGATIVE,0.9824,NEGATIVE,0.747
Barbapapa tu viens de te mettre une cible dans le dos,NEGATIVE,0.705,NEGATIVE,0.8802
vous avez quand meme des façons de penser tres basiques et binaires,NEGATIVE,0.673,NEGATIVE,0.8072
Ah excuse moi,NEGATIVE,0.9924,NEGATIVE,0.9547
"Non , il a juste ses propres avis",NEGATIVE,0.9618,NEUTRAL,0.6467
Tramontane,POSITIVE,0.9898,NEUTRAL,0.596
Crépuscule l être humain est basique et binaire,POSITIVE,0.7303,NEGATIVE,0.9718
les choses ont l'utilité qu'on en fait,POSITIVE,0.8052,NEUTRAL,0.6374
Vladcarstein: je le constate chaque jour ;),POSITIVE,0.6872,POSITIVE,0.8691
mais mélanger mariage et amour Vladcarstein faut le faire,POSITIVE,0.7068,POSITIVE,0.6878
Ca veut dire quoi binaire,NEGATIVE,0.9555,NEGATIVE,0.9292
"\x02\x034 ℹ️ [\x0312 INFO \x031Ch\x0312a\x0313a\x031t.fr \x034] ℹ️ :\x030,12Facebook®\x03\x031,0 Pour suivre l'actualité du TChat,\x0312 https://www.facebook.com/chaatfr ✌",NEGATIVE,0.9803,POSITIVE,0.8681
bonjour,POSITIVE,0.9679,POSITIVE,0.7109
\x0306\x02c'est comme dire que tu es athée en plein ramadan,NEGATIVE,0.9296,NEGATIVE,0.7803
"elle n'est pas malheureuse là où elle est, mais elle pense quand même à toi o:",NEUTRAL,0.6357,POSITIVE,0.7595
\x0306\x02lol,NEGATIVE,0.97,NEUTRAL,0.5158
celine: bonjour,POSITIVE,0.9986,POSITIVE,0.7438
bjr celine ,POSITIVE,0.9827,POSITIVE,0.8876
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
si le mariage était si inutil pourquoi les gays et dérives en tout genre veulent se marrier?,NEGATIVE,0.9305,NEGATIVE,0.8668
"Plus le temps passe, plus je vous et j entend de choses et plus je le dis que l être humain est vouer a s auto-detruire avant la fin de la planète terre",NEGATIVE,0.7838,POSITIVE,0.8394
Le mariage n a rien d autre que des avantages administratifs et la symbolique du mariage ne veux plus rien dire,NEGATIVE,0.9541,NEGATIVE,0.9592
On va pas s'autodétruire,NEGATIVE,0.7457,NEGATIVE,0.7337
Vladcarstein,POSITIVE,0.9016,POSITIVE,0.837
il suffis alors d'écouter ses propres opinions,NEGATIVE,0.7118,POSITIVE,0.8007
\x0306\x02on était 2 milliard en 1920 et on est 8 millards,NEGATIVE,0.8843,NEUTRAL,0.6596
\x0306\x02faut pas sortir de la cuisine de jupitaire comme disait coluche que çà va pas durer longtemps comme çà,NEGATIVE,0.7623,NEGATIVE,0.7219
