channel;sequence;default label;default score;camembert label;camembert score;label
#algerie;ho le beau couple new-man et ChoupetteNoPV;NEUTRAL;0,6419;NEUTRAL;0,6173;POSITIVE
#algerie;Imen: new-man hhhhh;NEGATIVE;0,9881;POSITIVE;0,7157;NEUTRAL
#algerie;Dans le Sahara et servire les zone ou la crevette n est pas accecible;POSITIVE;0,9018;NEUTRAL;0,5042;NEGATIVE
#algerie;Daya;POSITIVE;0,9588;NEUTRAL;0,5597;NEUTRAL
#algerie;Imen:  looool jai des convoi de calins juste pour ma ChoupetteNoPV;NEGATIVE;0,9758;POSITIVE;0,6835;POSITIVE
#algerie;😏 chhal tes9ammena Unknown ?;NEGATIVE;0,9908;POSITIVE;0,6939;NEUTRAL
#algerie;merci mon frere argelino1;NEGATIVE;0,9181;POSITIVE;0,9082;POSITIVE
#algerie;New-man hhhhhhhhhhh dok n3almha tafkir jaza2iri 😂;NEGATIVE;0,9927;POSITIVE;0,7641;NEUTRAL
#algerie;bonjour argelino1;POSITIVE;0,9291;POSITIVE;0,8297;POSITIVE
#algerie;20 milliards peut être plus si la bank m'accorder se prêt;NEGATIVE;0,8218;POSITIVE;0,6805;POSITIVE
#algerie;nssadrou  les crevettes fesahra hada machrou3 mlih nedarssouh lol;NEGATIVE;0,9922;NEUTRAL;0,6398;NEUTRAL
#algerie;Vive massi imen;POSITIVE;0,972;POSITIVE;0,8192;POSITIVE
#algerie;bonjour ChoupetteNoPV;NEUTRAL;0,6094;NEUTRAL;0,5529;POSITIVE
#algerie;!seen isam;POSITIVE;0,9936;NEUTRAL;0,6006;NEUTRAL
#algerie;isam (lea@373DCA4A.C3C43EDD.5F42CDF6.IP) a été vu pour la dernière fois quitter #algerie il y a 13 heures, 47 minutes (Bon retour sur www.chaat.fr).;NEGATIVE;0,9887;NEUTRAL;0,6145;NEGATIVE
#algerie;Argelino1 rah bisbabk ytferkto 😂;NEGATIVE;0,9882;POSITIVE;0,7594;POSITIVE
#algerie;🙄 chhal Unknown ??;NEGATIVE;0,9865;POSITIVE;0,6751;NEUTRAL
#algerie;Imen: A-ha lala ya samir lala;NEGATIVE;0,9941;POSITIVE;0,715;NEUTRAL
#algerie;Plus de 20 milliards;POSITIVE;0,9786;NEUTRAL;0,5648;POSITIVE
#algerie;Mais avec 20 t as juste de commencer;NEGATIVE;0,9786;NEGATIVE;0,7507;NEGATIVE
#algerie;ana netfekrek enti bessah ma rakich habba tdji andi imen;POSITIVE;0,8379;POSITIVE;0,8257;NEUTRAL
#algerie;Unknown intérêt de 6;NEGATIVE;0,938;NEGATIVE;0,8163;NEUTRAL
#algerie;Car c est vraiment chère;NEGATIVE;0,8935;NEGATIVE;0,7308;NEGATIVE
#algerie;6.5 lol;NEGATIVE;0,9927;NEGATIVE;0,8184;NEUTRAL
#algerie;t as disparue Guest32725 ??;NEGATIVE;0,9953;NEGATIVE;0,7245;NEGATIVE
#algerie;Imen Jani un PV qui me parle de toi;NEGATIVE;0,9496;NEUTRAL;0,6224;NEUTRAL
#algerie;Suis là;NEGATIVE;0,994;POSITIVE;0,7734;POSITIVE
#algerie;Heuuuu;NEGATIVE;0,9384;NEGATIVE;0,8856;NEUTRAL
#algerie;toto: Guest32725 est la;NEGATIVE;0,8546;NEUTRAL;0,5712;POSITIVE
#algerie;Guest32725:  je suis pris moi lol;NEGATIVE;0,9264;NEUTRAL;0,6062;NEGATIVE
#algerie;Unknown hdra gratuit lol;NEGATIVE;0,9958;NEUTRAL;0,6317;POSITIVE
#algerie;New-man lol me too;POSITIVE;0,9686;NEUTRAL;0,5876;POSITIVE
#algerie;New-man o.0;NEGATIVE;0,8913;NEUTRAL;0,5404;NEUTRAL
#algerie;😏 j ai vu speedd lol ....uhum on sort déjeuner tu viens avec nous Guest32725 c est speedd qui paie avec l argent de Unknown mdrr;NEGATIVE;0,9956;NEUTRAL;0,5702;POSITIVE
#algerie;Galouli beli dans ton porte monnaie kayni ghir les tickets de bus;POSITIVE;0,9363;POSITIVE;0,8156;NEUTRAL
#algerie;Imen;POSITIVE;0,9335;POSITIVE;0,7539;NEUTRAL
#algerie;Guest32725: ke du bonheur alors;POSITIVE;0,9822;POSITIVE;0,9623;POSITIVE
#algerie;Toto je ne suis pas intéressée merci;NEUTRAL;0,6073;NEGATIVE;0,9963;NEGATIVE
#algerie;toto: bonne idee;NEGATIVE;0,9221;POSITIVE;0,9116;POSITIVE
#algerie;New-man merci ami;NEGATIVE;0,955;POSITIVE;0,8036;POSITIVE
#algerie;Unknown nkhdem recevara XD;NEGATIVE;0,9823;NEUTRAL;0,5071;POSITIVE
#algerie;Hhhh;NEGATIVE;0,9446;NEUTRAL;0,6598;NEUTRAL
#algerie;Toto moi j invite tjr les autres a payé;POSITIVE;0,7204;NEUTRAL;0,6212;NEUTRAL
#algerie;!tendresse  ChoupetteNoPV;NEGATIVE;0,9868;NEUTRAL;0,5986;POSITIVE
#algerie;new-man se donne un peu de tendresse à (elle-lui)-même, puisque personne ne lui en donne (♥‿♥);NEGATIVE;0,9691;NEUTRAL;0,6453;NEGATIVE
#algerie;se n est pas être intéresser que de venir manger Guest32725 🤨;NEGATIVE;0,8379;NEGATIVE;0,7401;NEGATIVE
#algerie;!nick me;POSITIVE;0,9814;NEUTRAL;0,5153;NEUTRAL
#algerie;Imen meskine receveurs fi bus de skhana Adi;NEGATIVE;0,9738;POSITIVE;0,7193;NEGATIVE
#algerie;Imen: tanque t recevera ça ve dir koi avancy legodam;NEGATIVE;0,9428;NEUTRAL;0,6025;NEUTRAL
#algerie;!calin new-man;POSITIVE;0,9957;NEUTRAL;0,6279;POSITIVE
#algerie; ChoupetteNoPV prend new-man dans ses bras et lui fait un énorme calin ❤❤❤;NEGATIVE;0,9828;POSITIVE;0,825;POSITIVE
#algerie;toto: rahat guest fy f'dak Chi hhh;POSITIVE;0,9872;POSITIVE;0,7676;POSITIVE
#algerie;😂 ink nhalou drahmek bark;NEGATIVE;0,9933;POSITIVE;0,8482;NEGATIVE
#algerie;Guest32725 c étais quoi ton pseudo d avant.;NEGATIVE;0,9699;NEGATIVE;0,7014;NEUTRAL
#algerie;toto: hhhh;NEGATIVE;0,9717;NEUTRAL;0,6247;NEUTRAL
#algerie;😁 speedd;POSITIVE;0,9555;POSITIVE;0,7371;POSITIVE
#algerie;Unknown inconnu;NEGATIVE;0,9961;NEUTRAL;0,5724;NEUTRAL
#algerie;jtm tres fort et jtmerai encore  je serai ta joie je ferai ton bonheur mon amour  ma ChoupetteNoPV;NEGATIVE;0,8524;POSITIVE;0,9893;POSITIVE
#algerie;Unknown lol 3lh receveur moch khdma mliha;NEGATIVE;0,9969;NEUTRAL;0,6426;NEGATIVE
#algerie;Unknown: son psd lgdim 9edour;NEGATIVE;0,9866;NEUTRAL;0,6478;NEUTRAL
#algerie;mouahhhhhhhhhhhh new-man;NEGATIVE;0,9603;NEGATIVE;0,7252;POSITIVE
#algerie;Speedd xD;NEUTRAL;0,6505;NEUTRAL;0,5217;POSITIVE
#algerie;🙄 wa9il njibou l imam non Unknown speedd ??;NEGATIVE;0,9878;NEUTRAL;0,6569;NEUTRAL
#algerie;ChoupetteNoPV:  mouahhhhhhhhhhhhhhhh mais partout lol;NEGATIVE;0,9886;NEUTRAL;0,6397;POSITIVE
#algerie;Mais enfin;POSITIVE;0,8613;NEUTRAL;0,6439;NEUTRAL
#algerie;~ https://youtu.be/H5kYqshkZ6U;NEGATIVE;0,9839;NEUTRAL;0,6575;NEUTRAL
#algerie;YouTube Eminem feat. 2Pac - Faded | Mashup remix par Sphinx Music (durée: 3:48) - Vue(s): 3711372;NEGATIVE;0,9919;POSITIVE;0,6734;NEUTRAL
#algerie;toto: aw wahrani31 yesloh imam nrml;NEGATIVE;0,8917;POSITIVE;0,8179;NEUTRAL
#algerie;Imen bayna rahou swaredha fel maquillage xD;NEGATIVE;0,9795;NEUTRAL;0,6328;POSITIVE
#algerie;Non mais oh;NEGATIVE;0,9677;NEGATIVE;0,793;NEGATIVE
#algerie;😏 speedd;POSITIVE;0,9555;POSITIVE;0,7371;NEUTRAL
#algerie;toto: hhh;NEGATIVE;0,7526;POSITIVE;0,6836;NEUTRAL
#algerie;Salu la fuyarde Lulu;NEGATIVE;0,948;NEUTRAL;0,6426;POSITIVE
#algerie;Lulu: redi ohh;POSITIVE;0,8689;POSITIVE;0,6821;NEGATIVE
#algerie;Soon quoi?;NEGATIVE;0,9745;NEGATIVE;0,9264;NEUTRAL
#algerie;Lulu bnsr;NEGATIVE;0,8537;POSITIVE;0,6892;POSITIVE
#algerie;Speedd slm;NEGATIVE;0,9159;POSITIVE;0,7672;POSITIVE
#algerie;"Unknown lol malheureusement rak ghalat ana moch mhtaja maquillage ;)";NEGATIVE;0,9964;NEGATIVE;0,7175;NEGATIVE
#algerie;Coin coin lulu;NEGATIVE;0,7214;NEUTRAL;0,5163;NEGATIVE
#algerie;Unknown slm;NEGATIVE;0,9929;POSITIVE;0,853;POSITIVE
#algerie;speedd:  si tu dis a Imen kiss partout elle saute du balcon;NEUTRAL;0,6023;NEUTRAL;0,5044;NEGATIVE
#algerie;hhh speedd;NEUTRAL;0,545;POSITIVE;0,7115;POSITIVE
#algerie;Imen hum hum hum xD galek wech aki mlaha c ça ?;NEGATIVE;0,9867;NEUTRAL;0,5131;POSITIVE
#algerie;Lulu: CV qd ta Di ohh j'ai vu qe ta les engine nn;NEGATIVE;0,982;NEUTRAL;0,5173;NEUTRAL
#algerie;Soon quoi?;NEGATIVE;0,9745;NEGATIVE;0,9264;NEUTRAL
#algerie;new-man: hhhh Imen ;NEGATIVE;0,8444;POSITIVE;0,7955;POSITIVE
#algerie;lulu cv;NEUTRAL;0,5708;NEUTRAL;0,5395;POSITIVE
#algerie;New-man lol 😂;NEGATIVE;0,983;NEUTRAL;0,5211;POSITIVE
#algerie;Viens dans mon pv immediatement lulu;POSITIVE;0,9602;POSITIVE;0,8429;NEGATIVE
#algerie;Speedd non je disais ça pour les amoureux au salon lol;NEUTRAL;0,6459;NEGATIVE;0,7622;POSITIVE
#algerie;un ordre lol;NEGATIVE;0,9349;NEUTRAL;0,6121;NEGATIVE
#algerie;Lulu: lol dcr ;NEGATIVE;0,9089;NEUTRAL;0,5432;POSITIVE
#algerie;Soon CV;NEGATIVE;0,9646;NEUTRAL;0,5686;POSITIVE
#algerie;Rudboy t en pense quoi ?;NEGATIVE;0,9955;NEUTRAL;0,5322;NEUTRAL
#algerie;New-man hhhhhhh jbtha unknown 😂;NEGATIVE;0,99;NEUTRAL;0,6036;POSITIVE
#algerie;Soon quoi?;NEGATIVE;0,9745;NEGATIVE;0,9264;NEUTRAL
#algerie;nailaa cv wachbike;NEGATIVE;0,9855;POSITIVE;0,6957;POSITIVE
#algerie;nailaa tblokiti;NEGATIVE;0,9568;POSITIVE;0,7833;NEUTRAL
#algerie;Unknown je viens d'arriver;NEGATIVE;0,9948;POSITIVE;0,7516;NEUTRAL
#algerie;nailaa normal;POSITIVE;0,9031;NEUTRAL;0,5868;NEUTRAL
#algerie;j'ai rien vu;POSITIVE;0,7108;NEGATIVE;0,9961;NEUTRAL
#algerie;Wlh tablokit;NEGATIVE;0,9598;POSITIVE;0,8632;NEUTRAL
#algerie;Rien entendu;POSITIVE;0,9918;NEGATIVE;0,9937;NEGATIVE
#algerie;Nailaa ça arrive;NEGATIVE;0,6894;NEUTRAL;0,5389;POSITIVE
#algerie;😎~ https://youtu.be/KRaWnd3LJfs;NEGATIVE;0,9935;POSITIVE;0,6685;POSITIVE
#algerie;YouTube Maroon 5 - Payphone ft. Wiz Khalifa (Explicit) (Official Music Video) par Maroon5VEVO (durée: 4:40) - Vue(s): 681411279;NEGATIVE;0,9901;POSITIVE;0,6897;NEUTRAL
#algerie;boklatek skhana Nailaa;NEGATIVE;0,8815;POSITIVE;0,7413;NEUTRAL
#algerie;nailaa kamal nala3boha natablokaw;NEGATIVE;0,9488;POSITIVE;0,8009;NEUTRAL
#algerie;Nailaa tnafssi mlih barka;NEGATIVE;0,984;NEUTRAL;0,6521;NEUTRAL
#algerie;nailaa waha ou fon de nous 3ajabna elhal;NEGATIVE;0,9836;POSITIVE;0,7445;NEUTRAL
#algerie;nailaa hada howa tnouni9;NEGATIVE;0,9778;POSITIVE;0,7551;NEUTRAL
#algerie;https://usercontent.irccloud-cdn.com/file/Mw4jhHcX/Screenshot_20210705_200315.jpg;NEGATIVE;0,9934;NEUTRAL;0,5022;NEUTRAL
#algerie;Speedd lool;NEGATIVE;0,6995;NEUTRAL;0,555;NEUTRAL
#algerie;"Speedd mneytek ;(";POSITIVE;0,864;NEGATIVE;0,8021;NÉGATIVE
#algerie;Speedd xD;NEUTRAL;0,6505;NEUTRAL;0,5217;POSITIVE
#algerie;Imen: Man taxifon hhh;NEGATIVE;0,9917;NEUTRAL;0,6267;POSITIVE
#algerie;Unknown: hhh;NEGATIVE;0,992;NEUTRAL;0,6093;POSITIVE
#algerie;https://usercontent.irccloud-cdn.com/file/3hQX9fa2/Screenshot_20210705_130836.jpg;NEGATIVE;0,9921;NEUTRAL;0,5149;NEUTRAL
#algerie;Lol speedd XD;NEGATIVE;0,8401;NEGATIVE;0,754;POSITIVE
#algerie;Imen: c toi àvc mlaya;NEGATIVE;0,9731;POSITIVE;0,7972;NEUTRAL
#algerie;Hhhh;NEGATIVE;0,9446;NEUTRAL;0,6598;POSITIVE
#algerie;Speedd lol;NEGATIVE;0,9598;NEGATIVE;0,7135;POSITIVE
#algerie;Image partagée: https://i.imgur.com/1PJbWRX.jpg;NEGATIVE;0,9914;NEUTRAL;0,5644;NEUTRAL
#algerie;Imen: hhhh;NEGATIVE;0,9901;POSITIVE;0,6981;POSITIVE
#algerie;Unknown lol hhhhhhhhh;NEGATIVE;0,9916;NEUTRAL;0,5859;POSITIVE
#algerie;Unknown: c bn c'était un Chapitre drk un autr;NEGATIVE;0,9954;POSITIVE;0,7528;NEGATIVE
#algerie;😍~ https://youtu.be/09R8_2nJtjg;NEGATIVE;0,9894;POSITIVE;0,7005;POSITIVE
#algerie;YouTube Maroon 5 - Sugar (Official Music Video) par Maroon5VEVO (durée: 5:02) - Vue(s): 3500368444;NEGATIVE;0,9961;NEUTRAL;0,627;NEUTRAL
#algerie;J en ai marre des chapitres xD;NEUTRAL;0,5704;NEGATIVE;0,9882;NEGATIVE
#algerie;C est tjr la même histoire avec les chapitres xD;NEUTRAL;0,5861;NEGATIVE;0,847;NEGATIVE
#algerie;Unknown: oui lh ystor;NEGATIVE;0,9829;POSITIVE;0,8724;NEUTRAL
#algerie;Speedd mdr me 62 ou rabi yaster fi dzayer xD;NEGATIVE;0,9734;NEUTRAL;0,5395;NEUTRAL
#algerie;Unknown: wlh kayna;NEGATIVE;0,987;POSITIVE;0,7859;NEUTRAL
#algerie;J aurais du être président :/;POSITIVE;0,7138;NEGATIVE;0,8137;NEGATIVE
#algerie;Hak rak mlih sede9ni lol;NEGATIVE;0,9863;POSITIVE;0,6935;POSITIVE
#algerie;~ https://youtu.be/tt2k8PGm-TI;NEGATIVE;0,9917;NEUTRAL;0,6493;NEUTRAL
#algerie;YouTube ZAYN - Dusk Till Dawn (Official Video) ft. Sia par ZaynVEVO (durée: 5:38) - Vue(s): 1656881556;NEGATIVE;0,993;NEUTRAL;0,6492;NEUTRAL
#algerie;Alors;POSITIVE;0,9956;NEUTRAL;0,5423;NEUTRAL
#algerie;On va parlé de quoi MTN;NEGATIVE;0,9717;NEGATIVE;0,8139;NEUTRAL
#algerie;Ila lika;POSITIVE;0,9995;NEUTRAL;0,6003;NEUTRAL
#algerie;Imen:  rahate lgawwriya  lol nheb zid arbiya;NEGATIVE;0,9836;POSITIVE;0,7893;POSITIVE
#algerie;Imen a un de c est jour;NEGATIVE;0,8997;POSITIVE;0,7432;NEUTRAL
#algerie;New-man madirhch ghi jazayrya w sayi;NEGATIVE;0,9302;POSITIVE;0,7735;NEUTRAL
#algerie;Unknown nchlh;NEGATIVE;0,9873;NEUTRAL;0,5828;NEUTRAL
#algerie;Imen:  droit a 4 jecxerce mon droit;NEGATIVE;0,9795;POSITIVE;0,7968;NEUTRAL
#algerie;souhila c v   en detail  arah wajed;NEUTRAL;0,5267;POSITIVE;0,8546;NEUTRAL
#algerie;souhila tu me recrute;NEGATIVE;0,8288;NEUTRAL;0,5894;NEUTRAL
#algerie;New-man ywdi tzawj 20 ida gdert 😂;NEGATIVE;0,955;POSITIVE;0,788;POSITIVE
#algerie;Imen:  20 hebitini nmout lilette l3erss;NEGATIVE;0,9868;NEUTRAL;0,6657;NEUTRAL
#algerie;hhhh;NEGATIVE;0,9446;NEUTRAL;0,5805;POSITIVE
#algerie;Slm alikom mes amis (es);NEUTRAL;0,6374;NEUTRAL;0,6343;POSITIVE
#algerie;idebhouni;POSITIVE;0,7402;POSITIVE;0,7353;NEUTRAL
#algerie;Imen: à tte bn journee;NEUTRAL;0,6437;POSITIVE;0,8763;POSITIVE
#algerie;a plus Imen  bonne apres midi;POSITIVE;0,9454;POSITIVE;0,8276;POSITIVE
#algerie;"New-man ghi whda w tkamel m3ak ;)";NEGATIVE;0,9806;NEUTRAL;0,6382;POSITIVE
#algerie;lalaaaaaaaaaa:  pseudo twil  njib m9asssss;NEGATIVE;0,9984;NEUTRAL;0,5189;POSITIVE
#algerie;Speedd athala fi arabica :);NEGATIVE;0,9405;NEUTRAL;0,5192;POSITIVE
#algerie;Imen:  ya pas mieux dommage roi  ma gene bcp;NEGATIVE;0,9448;NEGATIVE;0,7131;NEGATIVE
#algerie;Imen:  cc;NEGATIVE;0,809;POSITIVE;0,7944;POSITIVE
#algerie;Imen: nthala fikom gaa lol;NEGATIVE;0,9754;NEUTRAL;0,6399;POSITIVE
#algerie;¯\_ಠ_ಠ_/¯;NEGATIVE;0,9541;POSITIVE;0,7521;POSITIVE
#algerie;new-man:  ahla;NEGATIVE;0,9083;NEUTRAL;0,5499;POSITIVE
#algerie;baloo:  salem;POSITIVE;0,9919;POSITIVE;0,8175;POSITIVE
#algerie;Okok slt;NEGATIVE;0,9987;POSITIVE;0,8344;POSITIVE
#algerie;Unknown:  le sage ahla;NEGATIVE;0,9934;NEUTRAL;0,5948;POSITIVE
#algerie;Daya:  re;POSITIVE;0,8351;NEUTRAL;0,6037;POSITIVE
#algerie;Baloo je suis plus Sage;POSITIVE;0,9152;NEUTRAL;0,5409;NEUTRAL
#algerie;speedd:  khallili wahda ma tddihoumch gaa;NEGATIVE;0,9107;POSITIVE;0,7944;NEUTRAL
#algerie;Unknown:  ah ta cahngé de mode deja !;NEGATIVE;0,9697;NEUTRAL;0,5987;NEUTRAL
#algerie;argelino1: OK mruguela hhh;NEGATIVE;0,9938;NEUTRAL;0,5582;POSITIVE
#algerie;Lol lyoum. Yosal my roi 😎 New-man w nhawisso hhhhhhhhhhh;NEGATIVE;0,9909;POSITIVE;0,7819;POSITIVE
#algerie;Baloo oui sage de 8h jusqu'à 12h;NEGATIVE;0,9622;NEUTRAL;0,5723;POSITIVE
#algerie;Imen:  ana kounte doka nhawesse fledjbel;NEGATIVE;0,9794;POSITIVE;0,7082;NEUTRAL
#algerie;On peut être sage tout le temp;POSITIVE;0,7182;NEUTRAL;0,5591;POSITIVE
#algerie;Unknown:  h administratif;NEGATIVE;0,9878;NEUTRAL;0,5953;NEUTRAL
#algerie;Slm jma3at lkhyr;NEGATIVE;0,9892;POSITIVE;0,8368;NEUTRAL
#algerie;Imen:  mechi wahdi maa une belle princesse  tekhdem fla banque mdr;NEGATIVE;0,9861;POSITIVE;0,7822;POSITIVE
#algerie;Wahdek kiwalo New-man vive hbel bil halal 😊😉;NEGATIVE;0,9775;POSITIVE;0,8076;POSITIVE
#algerie;Speedd slm pense à boire bcp d eau;NEGATIVE;0,9658;POSITIVE;0,7133;POSITIVE
#algerie;Où des bières xD;NEGATIVE;0,8508;NEGATIVE;0,6754;POSITIVE
#algerie;Unknown: oui merci c l'essentiel frr mrci;NEGATIVE;0,9976;POSITIVE;0,936;POSITIVE
#algerie;Hiya des bières khir xD;POSITIVE;0,8161;NEUTRAL;0,6618;POSITIVE
#algerie;Imen:  la routine te9tel  lol vive jdid;NEGATIVE;0,9958;NEUTRAL;0,5806;NEUTRAL
#algerie;Unknown: bière nn lol;NEGATIVE;0,9971;NEGATIVE;0,7353;NEGATIVE
#algerie;Hhhhhh New-man rak dayerhom kima les chemises kolyoum ybadel hram 3lik;NEGATIVE;0,983;NEUTRAL;0,6471;POSITIVE
#algerie;Speedd c est juste du blé;NEGATIVE;0,9294;NEGATIVE;0,8944;NEUTRAL
#algerie;Unknown: haram hhh;NEGATIVE;0,9975;NEUTRAL;0,6116;POSITIVE
#algerie;Speedd ça c est bien vrai;NEUTRAL;0,6153;NEUTRAL;0,53;POSITIVE
#algerie;Unknown: oui aya a tte frr;NEGATIVE;0,9889;POSITIVE;0,8276;POSITIVE
#algerie;A tout;POSITIVE;0,9903;NEGATIVE;0,8141;POSITIVE
#algerie;Toto;POSITIVE;0,9985;NEUTRAL;0,5348;NEUTRAL
#algerie;T tjra;POSITIVE;0,9808;POSITIVE;0,8562;NEUTRAL
#algerie;New-man his the one for me & the best of th best 😎;POSITIVE;0,9985;POSITIVE;0,926;POSITIVE
#algerie;les couples meytine bla routine Imen  gatlou chouf la 9mar  glha  ya mossiba hada wine cheftih avant kane igoulha chbeb kima ainik;NEGATIVE;0,9738;NEUTRAL;0,6392;NEUTRAL
#algerie;hhhhh;NEGATIVE;0,9532;NEUTRAL;0,5979;POSITIVE
#algerie;New-man lol hadek 3inih ymlihom. Trab 😂;NEGATIVE;0,9901;POSITIVE;0,7324;POSITIVE
#algerie;Rudboy hello brave;POSITIVE;0,9994;POSITIVE;0,7363;POSITIVE
#algerie;"A""tina wahda ya new-man";POSITIVE;0,7977;POSITIVE;0,7241;POSITIVE
#algerie;loool Imen;NEGATIVE;0,9504;POSITIVE;0,8587;POSITIVE
#algerie;Unknown salam ✌️;NEGATIVE;0,9908;POSITIVE;0,8123;POSITIVE
#algerie;Rudboy t as l air d un mec qui se fait grave chié xD;NEGATIVE;0,9916;NEUTRAL;0,6342;NEGATIVE
#algerie;argelino1:  sayad wahdek hbibi  lol;NEUTRAL;0,561;NEUTRAL;0,6398;POSITIVE
#algerie;Unknown non non ça va 👍🏼;NEGATIVE;0,9814;NEUTRAL;0,5101;POSITIVE
#algerie;Rudboy ravi pour toi;NEGATIVE;0,9541;POSITIVE;0,8374;POSITIVE
#algerie;imen habbit nsaydek;NEGATIVE;0,7351;POSITIVE;0,7516;POSITIVE
#algerie;New-man kon tzawajt bi whda tfhmk bi nadra wkima kont mtmani nta omrek matbadel w thawes 3la jdid 😉;NEGATIVE;0,9929;POSITIVE;0,8592;POSITIVE
#algerie;J'ai juste de la pitié pour certains pseudo ici 🙄;NEGATIVE;0,9672;NEGATIVE;0,7112;NEGATIVE
#algerie;Rudboy ah bon !;NEGATIVE;0,9087;NEGATIVE;0,8937;NEUTRAL
#algerie;Je m'éclipse sinon j'vais me faire banne 👋;NEUTRAL;0,6133;NEGATIVE;0,8769;NEGATIVE
#algerie;Imen: alach hsebtini  celibataire lol;NEGATIVE;0,9819;NEUTRAL;0,6041;NEGATIVE
#algerie;Rudboy a dieu faux frère;NEGATIVE;0,9962;NEUTRAL;0,587;NEGATIVE
#algerie;New-man nn 3wed a9ra tfhm 🙃;NEGATIVE;0,996;NEUTRAL;0,6172;POSITIVE
#algerie;Hya ✌️;POSITIVE;0,9708;POSITIVE;0,731;POSITIVE
#algerie;!bye;POSITIVE;0,9957;NEUTRAL;0,5447;POSITIVE
#algerie;Imen souhaite une bonne nuit ☾ à tout le monde ! (*・‿・)ノ*`*`* A demain les Ami(e)s !;NEGATIVE;0,9822;POSITIVE;0,8392;POSITIVE
#algerie;Imen:  la routine te9tel koulech;NEGATIVE;0,9986;NEGATIVE;0,6969;POSITIVE
#algerie;https://youtu.be/5C6pLmv_A34;NEGATIVE;0,9871;NEUTRAL;0,6643;NEUTRAL
#algerie;YouTube JuL - Pic et pic , Alcool et Drame // Clip officiel 📀👽💿 // 2021 par DORETDEPLATINE (durée: 3:18) - Vue(s): 2484109;NEGATIVE;0,9948;POSITIVE;0,6736;NEUTRAL
#algerie;Plus personne;POSITIVE;0,994;NEGATIVE;0,8946;NEGATIVE
#algerie;sagesse1 chefti nas kifache sent sage;NEGATIVE;0,9685;POSITIVE;0,8021;POSITIVE
#algerie;gigamya cv;NEGATIVE;0,9876;POSITIVE;0,7094;POSITIVE
#algerie;salam  tous  le monde;POSITIVE;0,8484;POSITIVE;0,7772;POSITIVE
#algerie;saha  ftorkoume;NEGATIVE;0,9237;POSITIVE;0,7617;NEUTRAL
#algerie;GIGAMYA en PV;NEGATIVE;0,9484;NEUTRAL;0,5274;NEUTRAL
#algerie;GIGAMYA hhhhhhhh;NEGATIVE;0,9829;POSITIVE;0,7772;POSITIVE
#algerie;!bjr;POSITIVE;0,9866;POSITIVE;0,8824;POSITIVE
#algerie;Arabica dit un grand Bonjour ou Bonsoir à tout le monde ! ヽ(•‿•)ノ;NEGATIVE;0,9969;POSITIVE;0,8609;POSITIVE
#algerie;Arabica bonjour a toi;NEUTRAL;0,516;POSITIVE;0,7122;POSITIVE
#algerie;Unknown: bonsoir mrc how are you ;NEGATIVE;0,9961;POSITIVE;0,8214;POSITIVE
#algerie;Arabica i am fine;POSITIVE;0,9997;POSITIVE;0,7331;POSITIVE
#algerie;Nedeb la fine la walou skhana elf el bara xD;NEGATIVE;0,9471;NEUTRAL;0,5959;POSITIVE
#algerie;Et toi comment vas tu ?;NEGATIVE;0,9306;POSITIVE;0,6679;POSITIVE
#algerie;mdrrrrrr Unknown ;NEGATIVE;0,9978;NEUTRAL;0,5664;POSITIVE
#algerie;moi cv bien;NEUTRAL;0,5416;POSITIVE;0,9195;POSITIVE
#algerie;merci;NEGATIVE;0,8387;POSITIVE;0,9178;POSITIVE
#algerie;nergresse cv;NEGATIVE;0,9824;NEGATIVE;0,8148;NEGATIVE
#algerie;!deop;NEGATIVE;0,9916;NEUTRAL;0,6515;NEUTRAL
#algerie;Arabica:  le salon est entre tes mains de macon hhhh;POSITIVE;0,8026;NEGATIVE;0,8213;POSITIVE
#algerie;Et les poussins ???? Arabica;NEGATIVE;0,9875;NEGATIVE;0,8958;NEUTRAL
#algerie;lolll baloo 😁😁😁;NEGATIVE;0,9805;POSITIVE;0,9437;POSITIVE
#algerie;Unknown:  t sage ou koi la le mode;NEGATIVE;0,9921;NEUTRAL;0,5535;POSITIVE
#algerie;Unknown: cv mes poussins😍😍😍😍;NEGATIVE;0,9919;POSITIVE;0,6956;POSITIVE
#algerie;https://youtu.be/nnZL6l_LFp8;NEGATIVE;0,9889;NEUTRAL;0,6634;NEUTRAL
#algerie;YouTube JUL - LOVA // CLIP OFFICIEL // 2015 par DORETDEPLATINE (durée: 3:54) - Vue(s): 55628076;NEGATIVE;0,9943;NEUTRAL;0,5625;NEUTRAL
#algerie;Le salon est fatiguée;NEGATIVE;0,9552;NEGATIVE;0,8929;NEGATIVE
#algerie;personne ne parle ?;NEGATIVE;0,9748;NEGATIVE;0,9274;NEGATIVE
#algerie;pour dire quoi;NEGATIVE;0,9469;NEGATIVE;0,9838;NEGATIVE
#algerie;Bonjour.;NEUTRAL;0,5392;NEUTRAL;0,573;POSITIVE
#algerie;slt jessica pv;NEGATIVE;0,9912;POSITIVE;0,8225;POSITIVE
#algerie;said55 goss garmet;NEGATIVE;0,9375;POSITIVE;0,6924;NEUTRAL
#algerie;enta trop direct said55;NEGATIVE;0,7731;NEUTRAL;0,6051;NEUTRAL
#algerie;oui argel pv;POSITIVE;0,9198;POSITIVE;0,8218;NEUTRAL
